,Mouse,Amplitude,TimeBin,Motion
1086,RLI5-9,0.25mA,50,1.1583826951233103
1087,RLI5-10,1.5mA,50,2.4463653770892564
1088,RLI6-1,0.25mA,50,2.812962320182165
1089,RLI6-2,1.5mA,50,3.033880337936016
1090,RLI6-3,0.25mA,50,2.293433538813246
1091,RLI6-4,1.5mA,50,2.3357678859403266
1092,RLI6-6,1.5mA,50,3.506656779982955
1093,RLI6-8,0.25mA,50,2.9874109054681264
1094,RLI6-9,1.5mA,50,2.691663313161246
1095,RLI6-10,0.25mA,50,2.03704023752575
1096,RLI6-11,1.5mA,50,2.69682285572356
1097,RLI6-12,0.25mA,50,3.070831449606222
1098,RLI8-3,1.5mA,50,2.634103308749037
1099,RLI8-6,1.5mA,50,1.681999069947479
1100,RLI5-1,0.25mA,51,1.8013323361013949
1101,RLI5-2,1.5mA,51,2.1936749612346476
1102,RLI5-3,0.25mA,51,2.3237627038699906
1103,RLI5-4,1.5mA,51,1.7081898601234105
1104,RLI5-5,0.25mA,51,0.7424707485416322
1105,RLI5-6,1.5mA,51,0.7820330268870704
1106,RLI5-7,0.25mA,51,2.3951346622673637
1107,RLI5-8,1.5mA,51,1.892730075481476
1108,RLI5-9,0.25mA,51,2.0695398330341104
1109,RLI5-10,1.5mA,51,2.353016073237491
1110,RLI6-1,0.25mA,51,2.059308786505715
1111,RLI6-2,1.5mA,51,2.982687716770901
1112,RLI6-3,0.25mA,51,2.389604372864197
1113,RLI6-4,1.5mA,51,2.900029388889976
1114,RLI6-6,1.5mA,51,2.379467112954248
1115,RLI6-8,0.25mA,51,2.7495486446601696
1116,RLI6-9,1.5mA,51,2.770698241980273
1117,RLI6-10,0.25mA,51,2.5325407403398623
1118,RLI6-11,1.5mA,51,2.970920399926606
1119,RLI6-12,0.25mA,51,0.9820197712570199
1120,RLI8-3,1.5mA,51,2.5150312181757117
1121,RLI8-6,1.5mA,51,2.06521246507437
1122,RLI5-1,0.25mA,52,1.463560062866869
1123,RLI5-2,1.5mA,52,1.3908785859778237
1124,RLI5-3,0.25mA,52,2.0940824215619003
1125,RLI5-4,1.5mA,52,1.6653772237430324
1126,RLI5-5,0.25mA,52,1.390670411414137
1127,RLI5-6,1.5mA,52,0.6206369547735029
1128,RLI5-7,0.25mA,52,2.746250068031768
1129,RLI5-8,1.5mA,52,1.4846698458598666
1130,RLI5-9,0.25mA,52,1.4901563578258652
1131,RLI5-10,1.5mA,52,1.891319365781475
1132,RLI6-1,0.25mA,52,2.931605075527015
1133,RLI6-2,1.5mA,52,3.014478824150983
1134,RLI6-3,0.25mA,52,1.0898321305331227
1135,RLI6-4,1.5mA,52,2.1451878820043966
1136,RLI6-6,1.5mA,52,1.2356422916277807
1137,RLI6-8,0.25mA,52,2.925275823352657
1138,RLI6-9,1.5mA,52,2.700601754946417
1139,RLI6-10,0.25mA,52,2.036162509317826
1140,RLI6-11,1.5mA,52,2.5035058549881084
1141,RLI6-12,0.25mA,52,2.7524873305959487
1142,RLI8-3,1.5mA,52,2.8917073808303817
1143,RLI8-6,1.5mA,52,2.057438609567393
1144,RLI5-1,0.25mA,53,1.521491646407123
1145,RLI5-2,1.5mA,53,1.5252871784774675
1146,RLI5-3,0.25mA,53,1.5504998283838949
1147,RLI5-4,1.5mA,53,2.0242939741909596
1148,RLI5-5,0.25mA,53,0.9508629444620328
1149,RLI5-6,1.5mA,53,1.7815475340567661
1150,RLI5-7,0.25mA,53,2.7806240098807637
1151,RLI5-8,1.5mA,53,1.753202354959486
1152,RLI5-9,0.25mA,53,1.5834506552091863
1153,RLI5-10,1.5mA,53,2.516843863678471
1154,RLI6-1,0.25mA,53,2.8573383460671216
1155,RLI6-2,1.5mA,53,1.5700976269533276
1156,RLI6-3,0.25mA,53,1.137553409343014
1157,RLI6-4,1.5mA,53,2.125135887984385
1158,RLI6-6,1.5mA,53,1.9840179174649901
1159,RLI6-8,0.25mA,53,1.526844806273054
1160,RLI6-9,1.5mA,53,2.2875183409671096
1161,RLI6-10,0.25mA,53,2.6929688136221546
1162,RLI6-11,1.5mA,53,1.142694275498632
1163,RLI6-12,0.25mA,53,3.4130325089689815
1164,RLI8-3,1.5mA,53,2.6923252021126296
1165,RLI8-6,1.5mA,53,2.2347082659256188
1166,RLI5-1,0.25mA,54,2.0561665304708105
1167,RLI5-2,1.5mA,54,2.2515985515953942
1168,RLI5-3,0.25mA,54,1.3410533155063329
1169,RLI5-4,1.5mA,54,2.5723491548156474
1170,RLI5-5,0.25mA,54,0.8939638281891712
1171,RLI5-6,1.5mA,54,1.9988909491954296
1172,RLI5-7,0.25mA,54,2.623513671239964
1173,RLI5-8,1.5mA,54,1.102550865404048
1174,RLI5-9,0.25mA,54,1.1767028341416526
1175,RLI5-10,1.5mA,54,1.8553600869638216
1176,RLI6-1,0.25mA,54,3.1018251198232227
1177,RLI6-2,1.5mA,54,2.5346988334422482
1178,RLI6-3,0.25mA,54,0.9154653532824998
1179,RLI6-4,1.5mA,54,2.6015001240136786
1180,RLI6-6,1.5mA,54,2.1510110703141923
1181,RLI6-8,0.25mA,54,2.8627882891318874
1182,RLI6-9,1.5mA,54,2.3634314335360807
1183,RLI6-10,0.25mA,54,2.9661008802967426
1184,RLI6-11,1.5mA,54,1.1267046370451772
1185,RLI6-12,0.25mA,54,3.4623191951361045
1186,RLI8-3,1.5mA,54,1.6016596434602497
1187,RLI8-6,1.5mA,54,2.0639369247018173
1188,RLI5-1,0.25mA,55,1.9226204271392688
1189,RLI5-2,1.5mA,55,1.6051082374529044
1190,RLI5-3,0.25mA,55,2.044915531393407
1191,RLI5-4,1.5mA,55,2.1321575562164665
1192,RLI5-5,0.25mA,55,0.1658457734002498
1193,RLI5-6,1.5mA,55,2.175564096441068
1194,RLI5-7,0.25mA,55,2.7814309531047154
1195,RLI5-8,1.5mA,55,1.7323829330022313
1196,RLI5-9,0.25mA,55,1.8511570006255307
1197,RLI5-10,1.5mA,55,1.7755093648765228
1198,RLI6-1,0.25mA,55,2.920981149042371
1199,RLI6-2,1.5mA,55,2.966913831596702
1200,RLI6-3,0.25mA,55,0.8626366667762575
1201,RLI6-4,1.5mA,55,3.0934204189195365
1202,RLI6-6,1.5mA,55,2.357132083051882
1203,RLI6-8,0.25mA,55,3.126959987623832
1204,RLI6-9,1.5mA,55,0.7513229508319069
1205,RLI6-10,0.25mA,55,2.411475816090211
1206,RLI6-11,1.5mA,55,0.7582699109122452
1207,RLI6-12,0.25mA,55,2.637543434789808
1208,RLI8-3,1.5mA,55,2.9439824166640465
1209,RLI8-6,1.5mA,55,1.4010175472506894
1210,RLI5-1,0.25mA,56,1.5215476825410748
1211,RLI5-2,1.5mA,56,2.09054905115792
1212,RLI5-3,0.25mA,56,2.301366842115534
1213,RLI5-4,1.5mA,56,2.1225721697863627
1214,RLI5-5,0.25mA,56,0.1095859635473464
1215,RLI5-6,1.5mA,56,0.7609136967996379
1216,RLI5-7,0.25mA,56,1.808179970917706
1217,RLI5-8,1.5mA,56,1.2889452906088883
1218,RLI5-9,0.25mA,56,1.279752602926156
1219,RLI5-10,1.5mA,56,0.813539134775526
1220,RLI6-1,0.25mA,56,2.1978759069048484
1221,RLI6-2,1.5mA,56,1.0905635801445546
1222,RLI6-3,0.25mA,56,1.5558379548141088
1223,RLI6-4,1.5mA,56,1.9454815769902405
1224,RLI6-6,1.5mA,56,2.864627485487327
1225,RLI6-8,0.25mA,56,2.597899738757434
1226,RLI6-9,1.5mA,56,2.7642227572075075
1227,RLI6-10,0.25mA,56,2.42681799260493
1228,RLI6-11,1.5mA,56,1.8404476082993952
1229,RLI6-12,0.25mA,56,3.6044166582232577
1230,RLI8-3,1.5mA,56,2.5442211652511286
1231,RLI8-6,1.5mA,56,1.3656215303577264
1232,RLI5-1,0.25mA,57,1.9091844733042556
1233,RLI5-2,1.5mA,57,1.0673489938734255
1234,RLI5-3,0.25mA,57,2.2224771875563394
1235,RLI5-4,1.5mA,57,1.8597998814940515
1236,RLI5-5,0.25mA,57,0.11831075344872287
1237,RLI5-6,1.5mA,57,2.020718580066999
1238,RLI5-7,0.25mA,57,1.7509818625437112
1239,RLI5-8,1.5mA,57,1.796108906896026
1240,RLI5-9,0.25mA,57,1.1021387133671787
1241,RLI5-10,1.5mA,57,1.8027674934375215
1242,RLI6-1,0.25mA,57,2.3539445729394024
1243,RLI6-2,1.5mA,57,1.2025374958405803
1244,RLI6-3,0.25mA,57,2.1131362097430464
1245,RLI6-4,1.5mA,57,2.7965003103187867
1246,RLI6-6,1.5mA,57,2.5933607528333917
1247,RLI6-8,0.25mA,57,2.1662198528633883
1248,RLI6-9,1.5mA,57,2.2160294276131136
1249,RLI6-10,0.25mA,57,2.895234115760879
1250,RLI6-11,1.5mA,57,2.620325195295648
1251,RLI6-12,0.25mA,57,3.502093780522434
1252,RLI8-3,1.5mA,57,2.795609119408489
1253,RLI8-6,1.5mA,57,1.8359427713127248
1254,RLI5-1,0.25mA,58,2.0892184130130524
1255,RLI5-2,1.5mA,58,1.9953356003263374
1256,RLI5-3,0.25mA,58,1.7636582060695825
1257,RLI5-4,1.5mA,58,2.159126076179723
1258,RLI5-5,0.25mA,58,0.11745975566053739
1259,RLI5-6,1.5mA,58,1.446310522848193
1260,RLI5-7,0.25mA,58,1.2056530729728407
1261,RLI5-8,1.5mA,58,1.3143939289886886
1262,RLI5-9,0.25mA,58,0.7189210767039176
1263,RLI5-10,1.5mA,58,2.1479303971174555
1264,RLI6-1,0.25mA,58,1.78642614189129
1265,RLI6-2,1.5mA,58,2.275498788933778
1266,RLI6-3,0.25mA,58,1.9831284650056233
1267,RLI6-4,1.5mA,58,2.3416782425014673
1268,RLI6-6,1.5mA,58,3.1143210032949
1269,RLI6-8,0.25mA,58,2.682650026154452
1270,RLI6-9,1.5mA,58,2.3971694335492533
1271,RLI6-10,0.25mA,58,2.179954477516024
1272,RLI6-11,1.5mA,58,2.478414582169745
1273,RLI6-12,0.25mA,58,2.973359545412328
1274,RLI8-3,1.5mA,58,2.5025187263884168
1275,RLI8-6,1.5mA,58,2.001370983933888
1276,RLI5-1,0.25mA,59,1.0458584092108243
1277,RLI5-2,1.5mA,59,1.6802716309297963
1278,RLI5-3,0.25mA,59,2.795794449518822
1279,RLI5-4,1.5mA,59,2.2305484315849204
1280,RLI5-5,0.25mA,59,0.14205539616082988
1281,RLI5-6,1.5mA,59,1.732965252615231
1282,RLI5-7,0.25mA,59,1.861798345179194
1283,RLI5-8,1.5mA,59,1.0102873126734115
1284,RLI5-9,0.25mA,59,0.8551333064025708
1285,RLI5-10,1.5mA,59,2.268072261679213
1286,RLI6-1,0.25mA,59,2.483512787683675
1287,RLI6-2,1.5mA,59,2.728479544050934
1288,RLI6-3,0.25mA,59,2.3161039601078897
1289,RLI6-4,1.5mA,59,2.3581842590338025
1290,RLI6-6,1.5mA,59,1.2771842706532828
1291,RLI6-8,0.25mA,59,0.9382999167650149
1292,RLI6-9,1.5mA,59,2.0577555426438328
1293,RLI6-10,0.25mA,59,2.4563026620670776
1294,RLI6-11,1.5mA,59,1.0714386221873957
1295,RLI6-12,0.25mA,59,2.9044734291212913
1296,RLI8-3,1.5mA,59,2.4431465975207076
1297,RLI8-6,1.5mA,59,1.1249425821673633
1298,RLI5-1,0.25mA,60,1.7222117211655377
1299,RLI5-2,1.5mA,60,2.410088940328114
1300,RLI5-3,0.25mA,60,1.2888595207715527
1301,RLI5-4,1.5mA,60,2.049599764841407
1302,RLI5-5,0.25mA,60,0.12568136083180145
1303,RLI5-6,1.5mA,60,2.0905533606623727
1304,RLI5-7,0.25mA,60,3.2464892302260475
1305,RLI5-8,1.5mA,60,0.9147483973968394
1306,RLI5-9,0.25mA,60,0.33801382985448847
1307,RLI5-10,1.5mA,60,2.523180556043312
1308,RLI6-1,0.25mA,60,2.6434585733247853
1309,RLI6-2,1.5mA,60,2.233681284324411
1310,RLI6-3,0.25mA,60,2.207842703937281
1311,RLI6-4,1.5mA,60,0.9517119259762579
1312,RLI6-6,1.5mA,60,1.9274918377428913
1313,RLI6-8,0.25mA,60,2.258005680118325
1314,RLI6-9,1.5mA,60,2.7499140931846777
1315,RLI6-10,0.25mA,60,2.3151419399671855
1316,RLI6-11,1.5mA,60,2.628594893639357
1317,RLI6-12,0.25mA,60,3.0585983201583593
1318,RLI8-3,1.5mA,60,2.9939594359335513
1319,RLI8-6,1.5mA,60,1.570568964919817
