,Mouse,Amplitude,BehavioralState,Ensemble,FiringRate,CellIndex
336,RLI9-1,1.5mA,Quiet Rest,Remaining,-0.010185509778461882,336.0
337,RLI9-1,1.5mA,Quiet Rest,Remaining,0.02147872841115566,337.0
338,RLI9-1,1.5mA,Quiet Rest,Fear,-0.019964800275593376,338.0
339,RLI9-1,1.5mA,Quiet Rest,Remaining,-0.03464950966056925,339.0
340,RLI9-1,1.5mA,Quiet Rest,Fear,0.012487478830139185,340.0
341,RLI9-1,1.5mA,Quiet Rest,Fear,0.06316839020845125,341.0
342,RLI9-1,1.5mA,Quiet Rest,Fear,-0.00396180784381182,342.0
343,RLI9-1,1.5mA,Quiet Rest,Remaining,0.026336008814655316,343.0
344,RLI9-1,1.5mA,Quiet Rest,Remaining,-0.00974295850588694,344.0
345,RLI9-1,1.5mA,Quiet Rest,Remaining,-0.022570553105555717,345.0
346,RLI9-1,1.5mA,Quiet Rest,Remaining,0.029585787216232905,346.0
347,RLI9-1,1.5mA,Quiet Rest,Remaining,-0.005506253490144516,347.0
348,RLI9-1,1.5mA,Quiet Rest,Remaining,-0.021712066372622987,348.0
349,RLI9-1,1.5mA,Quiet Rest,Remaining,-0.03694505730177087,349.0
350,RLI9-1,1.5mA,Quiet Rest,Remaining,-0.03833643528987476,350.0
351,RLI9-1,1.5mA,Quiet Rest,Remaining,-0.041329107141190986,351.0
352,RLI9-1,1.5mA,Quiet Rest,Remaining,-0.046303409200204364,352.0
353,RLI9-1,1.5mA,Quiet Rest,Remaining,-0.04715244136589212,353.0
354,RLI9-1,1.5mA,Quiet Rest,Fear,-0.04619269469937481,354.0
355,RLI9-1,1.5mA,Quiet Rest,Remaining,-0.050929515292119185,355.0
356,RLI9-1,1.5mA,Locomotion,Remaining,0.028392495616233953,0.0
357,RLI9-1,1.5mA,Locomotion,Remaining,-0.044518963170829415,1.0
358,RLI9-1,1.5mA,Locomotion,Remaining,-0.04493768267580426,2.0
359,RLI9-1,1.5mA,Locomotion,Fear,-0.04517834706549888,3.0
360,RLI9-1,1.5mA,Locomotion,Fear,0.01848256717291505,4.0
361,RLI9-1,1.5mA,Locomotion,Remaining,0.012654453069449578,5.0
362,RLI9-1,1.5mA,Locomotion,Remaining,0.005623059604085008,6.0
363,RLI9-1,1.5mA,Locomotion,Fear,0.022209660294432033,7.0
364,RLI9-1,1.5mA,Locomotion,Fear,0.0011079782551107725,8.0
365,RLI9-1,1.5mA,Locomotion,Remaining,-0.04843990191286095,9.0
366,RLI9-1,1.5mA,Locomotion,Fear,-0.04330105879744971,10.0
367,RLI9-1,1.5mA,Locomotion,Fear,-0.03617339981633102,11.0
368,RLI9-1,1.5mA,Locomotion,Remaining,-0.026640175736863666,12.0
369,RLI9-1,1.5mA,Locomotion,Remaining,-0.010531957642337973,13.0
370,RLI9-1,1.5mA,Locomotion,Remaining,-0.04731022159993084,14.0
371,RLI9-1,1.5mA,Locomotion,Fear,0.17086986656280476,15.0
372,RLI9-1,1.5mA,Locomotion,Remaining,-0.007193855881561361,16.0
373,RLI9-1,1.5mA,Locomotion,Remaining,-0.012867990524276732,17.0
374,RLI9-1,1.5mA,Locomotion,Remaining,-0.03158603260618668,18.0
375,RLI9-1,1.5mA,Locomotion,Remaining,-0.044642668483229016,19.0
376,RLI9-1,1.5mA,Locomotion,Remaining,-0.030304810335223458,20.0
377,RLI9-1,1.5mA,Locomotion,Remaining,-0.020401910745913243,21.0
378,RLI9-1,1.5mA,Locomotion,Fear,-0.046108973883891055,22.0
379,RLI9-1,1.5mA,Locomotion,Fear,-0.04242932940727018,23.0
380,RLI9-1,1.5mA,Locomotion,Remaining,-0.04341367131705776,24.0
381,RLI9-1,1.5mA,Locomotion,Remaining,0.017357364880898656,25.0
382,RLI9-1,1.5mA,Locomotion,Remaining,-0.048199993932469265,26.0
383,RLI9-1,1.5mA,Locomotion,Remaining,-0.032930384271450286,27.0
384,RLI9-1,1.5mA,Locomotion,Remaining,-0.03601213083034017,28.0
385,RLI9-1,1.5mA,Locomotion,Remaining,0.05340745942302062,29.0
386,RLI9-1,1.5mA,Locomotion,Remaining,0.026218802048733402,30.0
387,RLI9-1,1.5mA,Locomotion,Remaining,-0.004089611772651491,31.0
388,RLI9-1,1.5mA,Locomotion,Remaining,-0.028376293387495338,32.0
389,RLI9-1,1.5mA,Locomotion,Remaining,-0.02608747295606225,33.0
390,RLI9-1,1.5mA,Locomotion,Remaining,-0.04626048071601685,34.0
391,RLI9-1,1.5mA,Locomotion,Remaining,-0.015221732988599104,35.0
392,RLI9-1,1.5mA,Locomotion,Fear,-0.015262365310061539,36.0
393,RLI9-1,1.5mA,Locomotion,Remaining,-0.03966423477169475,37.0
394,RLI9-1,1.5mA,Locomotion,Fear,-0.02310279501825123,38.0
395,RLI9-1,1.5mA,Locomotion,Fear,-0.0425936428307595,39.0
396,RLI9-1,1.5mA,Locomotion,Fear,0.010699701111489782,40.0
397,RLI9-1,1.5mA,Locomotion,Remaining,0.013224608373154891,41.0
398,RLI9-1,1.5mA,Locomotion,Remaining,-0.04220965060416263,42.0
399,RLI9-1,1.5mA,Locomotion,Remaining,-0.03370583940686914,43.0
400,RLI9-1,1.5mA,Locomotion,Remaining,-0.03190674591972068,44.0
401,RLI9-1,1.5mA,Locomotion,Remaining,-0.042808473768126215,45.0
402,RLI9-1,1.5mA,Locomotion,Fear,-0.02676136103611018,46.0
403,RLI9-1,1.5mA,Locomotion,Fear,0.006852725162941185,47.0
404,RLI9-1,1.5mA,Locomotion,Remaining,-0.006814633417182668,48.0
405,RLI9-1,1.5mA,Locomotion,Remaining,-0.02205263303607782,49.0
406,RLI9-1,1.5mA,Locomotion,Remaining,-0.04994400976571659,50.0
407,RLI9-1,1.5mA,Locomotion,Remaining,-0.04844442603946666,51.0
408,RLI9-1,1.5mA,Locomotion,Remaining,-0.04612284176955246,52.0
409,RLI9-1,1.5mA,Locomotion,Fear,-0.043301193971715495,53.0
410,RLI9-1,1.5mA,Locomotion,Remaining,0.12485802647092112,54.0
411,RLI9-1,1.5mA,Locomotion,Remaining,-0.027578367245108548,55.0
412,RLI9-1,1.5mA,Locomotion,Remaining,-0.04953605849640641,56.0
413,RLI9-1,1.5mA,Locomotion,Fear,-0.04434145481615253,57.0
414,RLI9-1,1.5mA,Locomotion,Fear,-0.03324469706840219,58.0
415,RLI9-1,1.5mA,Locomotion,Fear,-0.02900077766626384,59.0
416,RLI9-1,1.5mA,Locomotion,Remaining,0.02013326108416536,60.0
417,RLI9-1,1.5mA,Locomotion,Remaining,-0.05057886011856158,61.0
418,RLI9-1,1.5mA,Locomotion,Fear,-0.02926721733715497,62.0
419,RLI9-1,1.5mA,Locomotion,Remaining,-0.016691824266418454,63.0
420,RLI9-1,1.5mA,Locomotion,Fear,0.2597153222629747,64.0
421,RLI9-1,1.5mA,Locomotion,Fear,-0.01218415077675094,65.0
422,RLI9-1,1.5mA,Locomotion,Fear,-0.020488000707881596,66.0
423,RLI9-1,1.5mA,Locomotion,Remaining,-0.03558938069145632,67.0
424,RLI9-1,1.5mA,Locomotion,Fear,-0.04191189296748106,68.0
425,RLI9-1,1.5mA,Locomotion,Remaining,-0.02116230275933602,69.0
426,RLI9-1,1.5mA,Locomotion,Remaining,-0.045420109623336334,70.0
427,RLI9-1,1.5mA,Locomotion,Remaining,-0.02562370661782489,71.0
428,RLI9-1,1.5mA,Locomotion,Remaining,-0.020709102731128547,72.0
429,RLI9-1,1.5mA,Locomotion,Remaining,0.07005929334754818,73.0
430,RLI9-1,1.5mA,Locomotion,Fear,-0.01863406201347993,74.0
431,RLI9-1,1.5mA,Locomotion,Fear,-0.01087288280551869,75.0
432,RLI9-1,1.5mA,Locomotion,Fear,0.08205841309579301,76.0
433,RLI9-1,1.5mA,Locomotion,Remaining,0.04364084138364212,77.0
434,RLI9-1,1.5mA,Locomotion,Remaining,0.16426325216830878,78.0
435,RLI9-1,1.5mA,Locomotion,Remaining,-0.03660357177063542,79.0
436,RLI9-1,1.5mA,Locomotion,Remaining,0.059692160212649344,80.0
437,RLI9-1,1.5mA,Locomotion,Fear,0.49331260921513115,81.0
438,RLI9-1,1.5mA,Locomotion,Remaining,-0.048763699965851906,82.0
439,RLI9-1,1.5mA,Locomotion,Fear,-0.027372761362646592,83.0
440,RLI9-1,1.5mA,Locomotion,Fear,-0.00918475741677672,84.0
441,RLI9-1,1.5mA,Locomotion,Remaining,-0.04184672628755904,85.0
442,RLI9-1,1.5mA,Locomotion,Remaining,-0.04038339928646483,86.0
443,RLI9-1,1.5mA,Locomotion,Remaining,0.06461552699944609,87.0
444,RLI9-1,1.5mA,Locomotion,Remaining,0.05597963949227452,88.0
445,RLI9-1,1.5mA,Locomotion,Remaining,-0.03632078937788408,89.0
446,RLI9-1,1.5mA,Locomotion,Fear,0.044016490912437076,90.0
447,RLI9-1,1.5mA,Locomotion,Remaining,-0.033362040677103896,91.0
448,RLI9-1,1.5mA,Locomotion,Fear,0.22871885141662116,92.0
449,RLI9-1,1.5mA,Locomotion,Remaining,0.20173019490722377,93.0
450,RLI9-1,1.5mA,Locomotion,Fear,-0.03772220346977566,94.0
451,RLI9-1,1.5mA,Locomotion,Remaining,-0.019985673490186005,95.0
452,RLI9-1,1.5mA,Locomotion,Remaining,-0.033058462592959616,96.0
453,RLI9-1,1.5mA,Locomotion,Fear,-0.0404045333467804,97.0
454,RLI9-1,1.5mA,Locomotion,Fear,-0.04740621335905026,98.0
455,RLI9-1,1.5mA,Locomotion,Remaining,-0.03023919283177985,99.0
456,RLI9-1,1.5mA,Locomotion,Fear,-0.04773424146613021,100.0
457,RLI9-1,1.5mA,Locomotion,Fear,-0.035925057373807884,101.0
458,RLI9-1,1.5mA,Locomotion,Remaining,0.02923187634690584,102.0
459,RLI9-1,1.5mA,Locomotion,Fear,-0.020371793143441286,103.0
460,RLI9-1,1.5mA,Locomotion,Remaining,0.05875249446064618,104.0
461,RLI9-1,1.5mA,Locomotion,Remaining,0.021576702783437696,105.0
462,RLI9-1,1.5mA,Locomotion,Fear,0.08794819826028483,106.0
463,RLI9-1,1.5mA,Locomotion,Fear,-0.048348043061253905,107.0
464,RLI9-1,1.5mA,Locomotion,Fear,-0.014508545818406087,108.0
465,RLI9-1,1.5mA,Locomotion,Fear,0.006849955437342846,109.0
466,RLI9-1,1.5mA,Locomotion,Remaining,-0.01196237227682441,110.0
467,RLI9-1,1.5mA,Locomotion,Remaining,-0.028731191177099078,111.0
468,RLI9-1,1.5mA,Locomotion,Fear,0.07453392109179556,112.0
469,RLI9-1,1.5mA,Locomotion,Remaining,0.04043917607860939,113.0
470,RLI9-1,1.5mA,Locomotion,Remaining,0.009532751061511911,114.0
471,RLI9-1,1.5mA,Locomotion,Remaining,-0.04977755207426613,115.0
472,RLI9-1,1.5mA,Locomotion,Remaining,-0.04939584019579907,116.0
473,RLI9-1,1.5mA,Locomotion,Remaining,-0.022732295641288328,117.0
474,RLI9-1,1.5mA,Locomotion,Remaining,-0.05123583760403971,118.0
475,RLI9-1,1.5mA,Locomotion,Remaining,-0.04477994823205649,119.0
476,RLI9-1,1.5mA,Locomotion,Fear,-0.04759046685200006,120.0
477,RLI9-1,1.5mA,Locomotion,Remaining,-0.0343467412452164,121.0
478,RLI9-1,1.5mA,Locomotion,Fear,-0.037523788234421936,122.0
479,RLI9-1,1.5mA,Locomotion,Remaining,-0.03482688983066003,123.0
480,RLI9-1,1.5mA,Locomotion,Remaining,-0.04385923619773027,124.0
481,RLI9-1,1.5mA,Locomotion,Remaining,-0.03956214258510017,125.0
482,RLI9-1,1.5mA,Locomotion,Fear,-0.037171484568453934,126.0
483,RLI9-1,1.5mA,Locomotion,Remaining,-0.03136069831279781,127.0
484,RLI9-1,1.5mA,Locomotion,Remaining,-0.04639796573346234,128.0
485,RLI9-1,1.5mA,Locomotion,Remaining,-0.046893937816581764,129.0
486,RLI9-1,1.5mA,Locomotion,Fear,-0.02142284761281293,130.0
487,RLI9-1,1.5mA,Locomotion,Fear,0.0303456370219173,131.0
488,RLI9-1,1.5mA,Locomotion,Remaining,-0.03640984269242303,132.0
489,RLI9-1,1.5mA,Locomotion,Fear,-0.008943053275945844,133.0
490,RLI9-1,1.5mA,Locomotion,Fear,-0.015527808665404683,134.0
491,RLI9-1,1.5mA,Locomotion,Remaining,-0.0391358758576089,135.0
492,RLI9-1,1.5mA,Locomotion,Remaining,-0.03170521799900457,136.0
493,RLI9-1,1.5mA,Locomotion,Fear,-0.05117875354124837,137.0
494,RLI9-1,1.5mA,Locomotion,Remaining,0.082132908803034,138.0
495,RLI9-1,1.5mA,Locomotion,Remaining,-0.0482012527476919,139.0
496,RLI9-1,1.5mA,Locomotion,Fear,0.049328344689678394,140.0
497,RLI9-1,1.5mA,Locomotion,Fear,0.0066455804234692925,141.0
498,RLI9-1,1.5mA,Locomotion,Remaining,0.1557417026970291,142.0
499,RLI9-1,1.5mA,Locomotion,Remaining,0.013443383711765906,143.0
500,RLI9-1,1.5mA,Locomotion,Remaining,0.020521619099075412,144.0
501,RLI9-1,1.5mA,Locomotion,Fear,-0.009277471411329792,145.0
502,RLI9-1,1.5mA,Locomotion,Remaining,-0.043689879788462824,146.0
503,RLI9-1,1.5mA,Locomotion,Remaining,-0.04793854242550112,147.0
504,RLI9-1,1.5mA,Locomotion,Fear,0.0010260798391185928,148.0
505,RLI9-1,1.5mA,Locomotion,Remaining,-0.012254866497240068,149.0
506,RLI9-1,1.5mA,Locomotion,Fear,0.021144284425252808,150.0
507,RLI9-1,1.5mA,Locomotion,Fear,-0.011146056319771988,151.0
508,RLI9-1,1.5mA,Locomotion,Remaining,-0.011011579415899045,152.0
509,RLI9-1,1.5mA,Locomotion,Remaining,0.012028693428017816,153.0
510,RLI9-1,1.5mA,Locomotion,Fear,-0.022000332070482086,154.0
511,RLI9-1,1.5mA,Locomotion,Remaining,0.038902633311578914,155.0
512,RLI9-1,1.5mA,Locomotion,Remaining,-0.04704951808534615,156.0
513,RLI9-1,1.5mA,Locomotion,Remaining,-0.0436119722903901,157.0
514,RLI9-1,1.5mA,Locomotion,Remaining,-0.022395229817581665,158.0
515,RLI9-1,1.5mA,Locomotion,Fear,-0.03935611805121725,159.0
516,RLI9-1,1.5mA,Locomotion,Fear,-0.027583465774134737,160.0
517,RLI9-1,1.5mA,Locomotion,Fear,-0.033077366578495075,161.0
518,RLI9-1,1.5mA,Locomotion,Remaining,-0.0356878094697232,162.0
519,RLI9-1,1.5mA,Locomotion,Remaining,-0.025743738587955166,163.0
520,RLI9-1,1.5mA,Locomotion,Fear,0.04240911318250721,164.0
521,RLI9-1,1.5mA,Locomotion,Remaining,-0.034096006521815186,165.0
522,RLI9-1,1.5mA,Locomotion,Fear,0.11609951983379974,166.0
523,RLI9-1,1.5mA,Locomotion,Remaining,-0.04680065330583985,167.0
524,RLI9-1,1.5mA,Locomotion,Fear,-0.04211217855111694,168.0
525,RLI9-1,1.5mA,Locomotion,Remaining,-0.04124250985662928,169.0
526,RLI9-1,1.5mA,Locomotion,Remaining,-0.034558100186083164,170.0
527,RLI9-1,1.5mA,Locomotion,Fear,0.05147164950989067,171.0
528,RLI9-1,1.5mA,Locomotion,Remaining,-0.03827370203653264,172.0
529,RLI9-1,1.5mA,Locomotion,Fear,-0.043422912218146925,173.0
530,RLI9-1,1.5mA,Locomotion,Fear,0.2950958152215543,174.0
531,RLI9-1,1.5mA,Locomotion,Remaining,0.019201922346042226,175.0
532,RLI9-1,1.5mA,Locomotion,Remaining,0.0746667464160701,176.0
533,RLI9-1,1.5mA,Locomotion,Fear,0.26349674177749777,177.0
534,RLI9-1,1.5mA,Locomotion,Remaining,-0.046462838178451434,178.0
535,RLI9-1,1.5mA,Locomotion,Remaining,-0.033849530573795396,179.0
536,RLI9-1,1.5mA,Locomotion,Fear,-0.03389784952990017,180.0
537,RLI9-1,1.5mA,Locomotion,Remaining,-0.037269159281003654,181.0
538,RLI9-1,1.5mA,Locomotion,Remaining,0.08960356412423372,182.0
539,RLI9-1,1.5mA,Locomotion,Fear,0.22756335861083363,183.0
540,RLI9-1,1.5mA,Locomotion,Remaining,-0.0437129042973225,184.0
541,RLI9-1,1.5mA,Locomotion,Remaining,-0.050675714013273324,185.0
542,RLI9-1,1.5mA,Locomotion,Remaining,0.339151129763317,186.0
543,RLI9-1,1.5mA,Locomotion,Remaining,-0.042524399639387804,187.0
544,RLI9-1,1.5mA,Locomotion,Fear,-0.04574577997703307,188.0
545,RLI9-1,1.5mA,Locomotion,Fear,-0.02500272805792703,189.0
546,RLI9-1,1.5mA,Locomotion,Remaining,-0.04746747213686786,190.0
547,RLI9-1,1.5mA,Locomotion,Fear,0.02017338881098627,191.0
548,RLI9-1,1.5mA,Locomotion,Remaining,-0.019928925533612588,192.0
549,RLI9-1,1.5mA,Locomotion,Fear,-0.03998148889392967,193.0
550,RLI9-1,1.5mA,Locomotion,Fear,-0.03168068508340943,194.0
551,RLI9-1,1.5mA,Locomotion,Fear,-0.035421033170868456,195.0
552,RLI9-1,1.5mA,Locomotion,Remaining,-0.04970071679476613,196.0
553,RLI9-1,1.5mA,Locomotion,Fear,-0.043965922207868546,197.0
554,RLI9-1,1.5mA,Locomotion,Fear,0.06188559571196152,198.0
555,RLI9-1,1.5mA,Locomotion,Remaining,-0.011713182507494565,199.0
556,RLI9-1,1.5mA,Locomotion,Remaining,-0.046341578049499926,200.0
557,RLI9-1,1.5mA,Locomotion,Remaining,-0.038262461520005314,201.0
558,RLI9-1,1.5mA,Locomotion,Fear,-0.03164382018743751,202.0
559,RLI9-1,1.5mA,Locomotion,Fear,-0.039373434971016544,203.0
560,RLI9-1,1.5mA,Locomotion,Remaining,-0.03592460622916825,204.0
561,RLI9-1,1.5mA,Locomotion,Remaining,0.10348748129108858,205.0
562,RLI9-1,1.5mA,Locomotion,Remaining,-0.04302884971944376,206.0
563,RLI9-1,1.5mA,Locomotion,Remaining,0.01906215050053124,207.0
564,RLI9-1,1.5mA,Locomotion,Remaining,-0.04842181414394936,208.0
565,RLI9-1,1.5mA,Locomotion,Remaining,-0.04794833031031622,209.0
566,RLI9-1,1.5mA,Locomotion,Remaining,-0.04042283959393248,210.0
567,RLI9-1,1.5mA,Locomotion,Fear,0.019370935308801747,211.0
568,RLI9-1,1.5mA,Locomotion,Remaining,0.053574844875472566,212.0
569,RLI9-1,1.5mA,Locomotion,Remaining,0.03495541386622184,213.0
570,RLI9-1,1.5mA,Locomotion,Remaining,-0.04281200583820188,214.0
571,RLI9-1,1.5mA,Locomotion,Remaining,-0.018667671850408248,215.0
572,RLI9-1,1.5mA,Locomotion,Fear,-0.034351690418760995,216.0
573,RLI9-1,1.5mA,Locomotion,Remaining,-0.015179093695197102,217.0
574,RLI9-1,1.5mA,Locomotion,Fear,-0.033551292679473495,218.0
575,RLI9-1,1.5mA,Locomotion,Fear,-0.029971710614045726,219.0
576,RLI9-1,1.5mA,Locomotion,Remaining,-0.02464360938530016,220.0
577,RLI9-1,1.5mA,Locomotion,Fear,-0.008957430930364984,221.0
578,RLI9-1,1.5mA,Locomotion,Remaining,-0.014231636840788457,222.0
579,RLI9-1,1.5mA,Locomotion,Fear,-0.010582279140170885,223.0
580,RLI9-1,1.5mA,Locomotion,Remaining,-0.029854945613587022,224.0
581,RLI9-1,1.5mA,Locomotion,Remaining,0.04187855148348676,225.0
582,RLI9-1,1.5mA,Locomotion,Fear,0.0053726769337410765,226.0
583,RLI9-1,1.5mA,Locomotion,Fear,-0.020755793889884463,227.0
584,RLI9-1,1.5mA,Locomotion,Fear,-0.011263470764744129,228.0
585,RLI9-1,1.5mA,Locomotion,Remaining,-0.036379079657128464,229.0
586,RLI9-1,1.5mA,Locomotion,Remaining,-0.0014876797491967955,230.0
587,RLI9-1,1.5mA,Locomotion,Fear,-0.023822173203981906,231.0
588,RLI9-1,1.5mA,Locomotion,Remaining,-0.049456581180121535,232.0
589,RLI9-1,1.5mA,Locomotion,Fear,0.02879479802648514,233.0
590,RLI9-1,1.5mA,Locomotion,Remaining,-0.010228703162677447,234.0
591,RLI9-1,1.5mA,Locomotion,Fear,-0.03240320067052343,235.0
592,RLI9-1,1.5mA,Locomotion,Fear,-0.02399769986922351,236.0
593,RLI9-1,1.5mA,Locomotion,Remaining,-0.01904095240381056,237.0
594,RLI9-1,1.5mA,Locomotion,Remaining,-0.049507915375089834,238.0
595,RLI9-1,1.5mA,Locomotion,Fear,-0.0496296544016946,239.0
596,RLI9-1,1.5mA,Locomotion,Remaining,-0.046214284714556575,240.0
597,RLI9-1,1.5mA,Locomotion,Remaining,-0.013491606995009326,241.0
598,RLI9-1,1.5mA,Locomotion,Fear,-0.0296626285427816,242.0
599,RLI9-1,1.5mA,Locomotion,Fear,-0.016650051214046724,243.0
600,RLI9-1,1.5mA,Locomotion,Fear,0.010346812962144894,244.0
601,RLI9-1,1.5mA,Locomotion,Fear,-0.047047905588444294,245.0
602,RLI9-1,1.5mA,Locomotion,Remaining,-0.0063357663838773965,246.0
603,RLI9-1,1.5mA,Locomotion,Fear,-0.031076925633463124,247.0
604,RLI9-1,1.5mA,Locomotion,Fear,0.18457805226968685,248.0
605,RLI9-1,1.5mA,Locomotion,Remaining,0.018450032537444313,249.0
606,RLI9-1,1.5mA,Locomotion,Remaining,-0.04134015911882905,250.0
607,RLI9-1,1.5mA,Locomotion,Fear,-0.02304468096891974,251.0
608,RLI9-1,1.5mA,Locomotion,Fear,-0.05090416486506866,252.0
609,RLI9-1,1.5mA,Locomotion,Fear,-0.024412191766508853,253.0
610,RLI9-1,1.5mA,Locomotion,Fear,-0.047404409265098056,254.0
611,RLI9-1,1.5mA,Locomotion,Remaining,-0.049852802365257166,255.0
612,RLI9-1,1.5mA,Locomotion,Remaining,-0.04707739855324425,256.0
613,RLI9-1,1.5mA,Locomotion,Remaining,-0.03848562158962713,257.0
614,RLI9-1,1.5mA,Locomotion,Remaining,-0.03917912707196029,258.0
615,RLI9-1,1.5mA,Locomotion,Remaining,-0.03743948595121202,259.0
616,RLI9-1,1.5mA,Locomotion,Fear,-0.005048275006278621,260.0
617,RLI9-1,1.5mA,Locomotion,Fear,-0.0495286633627515,261.0
618,RLI9-1,1.5mA,Locomotion,Remaining,-0.049631352459458766,262.0
619,RLI9-1,1.5mA,Locomotion,Fear,-0.04425579983084618,263.0
620,RLI9-1,1.5mA,Locomotion,Fear,-0.03446923111844927,264.0
621,RLI9-1,1.5mA,Locomotion,Remaining,-0.04766454180979739,265.0
622,RLI9-1,1.5mA,Locomotion,Fear,0.04342404793497714,266.0
623,RLI9-1,1.5mA,Locomotion,Remaining,-0.0037381443351397928,267.0
624,RLI9-1,1.5mA,Locomotion,Remaining,-0.014866554171634518,268.0
625,RLI9-1,1.5mA,Locomotion,Fear,-0.03955143026185553,269.0
626,RLI9-1,1.5mA,Locomotion,Remaining,-0.026972148084540536,270.0
627,RLI9-1,1.5mA,Locomotion,Fear,-0.03785406297057938,271.0
628,RLI9-1,1.5mA,Locomotion,Fear,0.015522480519531196,272.0
629,RLI9-1,1.5mA,Locomotion,Remaining,-0.03943554840515189,273.0
630,RLI9-1,1.5mA,Locomotion,Remaining,-0.012475757033142241,274.0
631,RLI9-1,1.5mA,Locomotion,Fear,-0.049512183972407954,275.0
632,RLI9-1,1.5mA,Locomotion,Remaining,-0.04592643714275376,276.0
633,RLI9-1,1.5mA,Locomotion,Remaining,-0.03621654401475283,277.0
634,RLI9-1,1.5mA,Locomotion,Remaining,-0.03574504877661363,278.0
635,RLI9-1,1.5mA,Locomotion,Fear,0.007988863041547337,279.0
636,RLI9-1,1.5mA,Locomotion,Remaining,0.1232513408463667,280.0
637,RLI9-1,1.5mA,Locomotion,Remaining,0.16453504407132402,281.0
638,RLI9-1,1.5mA,Locomotion,Fear,0.25854343000714813,282.0
639,RLI9-1,1.5mA,Locomotion,Remaining,0.011895218792917467,283.0
640,RLI9-1,1.5mA,Locomotion,Remaining,0.13741789788751302,284.0
641,RLI9-1,1.5mA,Locomotion,Remaining,-0.039356179171090314,285.0
642,RLI9-1,1.5mA,Locomotion,Remaining,0.08088704549493224,286.0
643,RLI9-1,1.5mA,Locomotion,Remaining,0.15481378136983012,287.0
644,RLI9-1,1.5mA,Locomotion,Remaining,-0.0435355900889741,288.0
645,RLI9-1,1.5mA,Locomotion,Remaining,-0.04456369930094607,289.0
646,RLI9-1,1.5mA,Locomotion,Fear,0.012983788369787277,290.0
647,RLI9-1,1.5mA,Locomotion,Remaining,-0.04639619988430644,291.0
648,RLI9-1,1.5mA,Locomotion,Fear,-0.02748514439615848,292.0
649,RLI9-1,1.5mA,Locomotion,Fear,0.31406070557275806,293.0
650,RLI9-1,1.5mA,Locomotion,Fear,-0.03969787338519844,294.0
651,RLI9-1,1.5mA,Locomotion,Remaining,-0.03441702671147923,295.0
652,RLI9-1,1.5mA,Locomotion,Remaining,-0.01751584173503583,296.0
653,RLI9-1,1.5mA,Locomotion,Fear,0.08727305122100733,297.0
654,RLI9-1,1.5mA,Locomotion,Fear,-0.04284346583414978,298.0
655,RLI9-1,1.5mA,Locomotion,Remaining,-0.030926231364475053,299.0
656,RLI9-1,1.5mA,Locomotion,Remaining,-0.031257625921237826,300.0
657,RLI9-1,1.5mA,Locomotion,Fear,0.008156313817854295,301.0
658,RLI9-1,1.5mA,Locomotion,Remaining,-0.023491254295259986,302.0
659,RLI9-1,1.5mA,Locomotion,Remaining,0.4598941777272341,303.0
660,RLI9-1,1.5mA,Locomotion,Remaining,0.03480093389719792,304.0
661,RLI9-1,1.5mA,Locomotion,Remaining,0.10577807622005253,305.0
662,RLI9-1,1.5mA,Locomotion,Remaining,0.016644822777919024,306.0
663,RLI9-1,1.5mA,Locomotion,Fear,0.0679497320363561,307.0
664,RLI9-1,1.5mA,Locomotion,Fear,-0.02829205046743146,308.0
665,RLI9-1,1.5mA,Locomotion,Remaining,-0.03594751840137983,309.0
666,RLI9-1,1.5mA,Locomotion,Fear,-0.02201516189610328,310.0
667,RLI9-1,1.5mA,Locomotion,Remaining,0.07018771970560635,311.0
668,RLI9-1,1.5mA,Locomotion,Fear,-0.05068689799458061,312.0
669,RLI9-1,1.5mA,Locomotion,Remaining,0.22351469967733167,313.0
670,RLI9-1,1.5mA,Locomotion,Fear,0.006184232119831156,314.0
671,RLI9-1,1.5mA,Locomotion,Fear,0.1761120035890569,315.0
672,RLI9-1,1.5mA,Locomotion,Remaining,0.05182613092661995,316.0
673,RLI9-1,1.5mA,Locomotion,Remaining,0.1762140590143812,317.0
674,RLI9-1,1.5mA,Locomotion,Remaining,-0.03672582486419587,318.0
675,RLI9-1,1.5mA,Locomotion,Remaining,-0.010303657548937027,319.0
676,RLI9-1,1.5mA,Locomotion,Remaining,0.014572219918521699,320.0
677,RLI9-1,1.5mA,Locomotion,Remaining,0.0498774625585021,321.0
678,RLI9-1,1.5mA,Locomotion,Fear,-0.02815203145909697,322.0
679,RLI9-1,1.5mA,Locomotion,Remaining,-0.010440231290609189,323.0
680,RLI9-1,1.5mA,Locomotion,Fear,-0.006406069340525975,324.0
681,RLI9-1,1.5mA,Locomotion,Fear,-0.024327011433241955,325.0
682,RLI9-1,1.5mA,Locomotion,Remaining,0.0505289078575223,326.0
683,RLI9-1,1.5mA,Locomotion,Fear,-0.036975983237966074,327.0
684,RLI9-1,1.5mA,Locomotion,Remaining,-0.009893202061915747,328.0
685,RLI9-1,1.5mA,Locomotion,Remaining,0.010395457843734508,329.0
686,RLI9-1,1.5mA,Locomotion,Remaining,0.045551197943325746,330.0
687,RLI9-1,1.5mA,Locomotion,Remaining,0.04849779009064221,331.0
688,RLI9-1,1.5mA,Locomotion,Remaining,0.017857379792709103,332.0
689,RLI9-1,1.5mA,Locomotion,Fear,0.02196504541697235,333.0
